Id,AccountId,Email,Title,CreatedDate,IsDeleted
003_r9g3ld4h7wpabg,001_kr9ed7ixgpnd24,7wpabg@example.com,Analyst,2025-10-17,False
003_k947pkjtu7ddy5,001_ninapu5ck7qz2o,u7ddy5@example.com,VP Ops,2023-08-03,False
003_9rg4fmq4ilgey6,001_f1ujcjbj9zsepz,ilgey6@example.com,CTO,2023-07-11,False
003_4c950vkx9szpri,001_kr9ed7ixgpnd24,9szpri@example.com,Director,2024-04-13,False
003_l7kzujodq24p2p,001_cxgf9rs6cqsksp,q24p2p@example.com,Product Lead,2024-01-07,False
003_8bwl3w2xws1y5p,001_vqfdlfjn5dmrqw,ws1y5p@example.com,Analyst,2025-02-04,False
003_mzyuopb5cvv60j,001_pte9tl8ru9oor8,cvv60j@example.com,Product Lead,2024-05-21,False
003_3cyny40z4q9ht5,001_kdqg0v9w3zuyy2,4q9ht5@example.com,Head of Data,2024-08-24,False
003_t6rb6h108uuw70,001_9nzwzz2pcu3h2a,8uuw70@example.com,Analyst,2025-07-14,False
003_xpan0byk31bys2,001_du3xnhhz1qtsdy,31bys2@example.com,VP Ops,2025-01-14,False
003_zde07vhgy3f7rm,001_0vj5t15hywejl7,y3f7rm@example.com,Head of Data,2024-05-16,False
003_qpl06nk72o3shn,001_a0xb3z8509h1ax,2o3shn@example.com,Director,2023-01-18,False
003_xvm1kbkql1020l,001_biu5pulh75jpgg,l1020l@example.com,Finance Manager,2024-05-04,False
003_hnbx04485imha6,001_thk5iw7ynnw58o,5imha6@example.com,CTO,2025-02-24,False
003_yyijmlf196wexe,001_uuxl4gdjooiohi,96wexe@example.com,Product Lead,2023-04-18,False
003_apqr0rp7fjepv2,001_ylgns8r9fjqcwi,fjepv2@example.com,CTO,2023-11-16,False
003_7a8wcn1o20ih79,001_icu6rnc6vx5u1c,20ih79@example.com,Analyst,2024-11-14,False
003_7stje604imfllk,001_mvu94200rf864l,imfllk@example.com,Product Lead,2025-01-22,False
003_bjc6vwar60e7ch,001_uvo804wu9djdq1,60e7ch@example.com,Director,2023-11-03,True
003_07uh8wfj3wsc61,001_ninapu5ck7qz2o,3wsc61@example.com,Analyst,2023-06-15,False
003_tafub99v0ub0ds,001_g9czkyip22kzk4,0ub0ds@example.com,Engineer,2025-05-09,False
003_6vg37pb1jawb40,001_givddkk6mbfn4f,jawb40@example.com,Finance Manager,2024-03-21,False
003_tkhufis4c66dky,001_8h755n7te4hx4v,c66dky@example.com,Product Lead,2025-01-27,False
003_xkh5civk0i5kvt,001_at4b2r34p1hjf0,0i5kvt@example.com,Analyst,2025-06-30,False
003_djxyp0xjp3c16w,001_1001bprhtq98py,p3c16w@example.com,Finance Manager,2023-09-08,False
003_am3tzswgsdq2zw,001_dv5nilkua3i6dn,sdq2zw@example.com,Finance Manager,2023-08-18,False
003_miraw8xvmwr82f,001_afer1ql1z5kcdi,mwr82f@example.com,Head of Data,2024-03-22,False
003_vnxxpigsmltyw8,001_77zwwjmv0zb92c,mltyw8@example.com,Engineer,2025-10-14,False
003_99bj4zaw2oexng,001_wltq0ezo8y3tsw,2oexng@example.com,Head of Data,2024-10-11,False
003_wxtwqr7cuuxdoz,001_71l61rww6d5rtj,uuxdoz@example.com,Analyst,2023-02-18,False
003_v356cox4dx5k24,001_uouv8uh8e38mi7,dx5k24@example.com,Product Lead,2023-07-12,False
003_sc9sbwsyraq309,001_46baw26t9einq3,raq309@example.com,Product Lead,2025-08-05,False
003_phtyr111g622fj,001_wq7aazsm43hnxu,g622fj@example.com,Product Lead,2025-03-05,False
003_qrharpzjgb84ne,001_zyvpfikqlfuts5,gb84ne@example.com,Director,2023-10-23,False
003_t2xrcjcm7i032t,001_34v4k38gqgd1x6,7i032t@example.com,CTO,2023-01-06,False
003_p1g7vl91h5xnnh,001_1001bprhtq98py,h5xnnh@example.com,Head of Data,2024-03-08,False
003_yz0vgxedia8n4g,001_5ciu2hc89i5ywy,ia8n4g@example.com,Finance Manager,2025-07-11,False
003_8h49hwpg5jk7pu,001_c8hrkzx84n9nvt,5jk7pu@example.com,Director,2024-11-18,False
003_a5ou7sxdrdj51j,001_f56ig3i4cuijis,rdj51j@example.com,Analyst,2025-08-09,False
003_c3bdihiq6z6c3q,001_nfps9b5yqaworq,6z6c3q@example.com,VP Ops,2023-07-10,False
003_7y367sp89gqj8a,001_a0xb3z8509h1ax,9gqj8a@example.com,Engineer,2025-03-28,False
003_4f8lri9uacs5fa,001_y4cuvusfi760px,acs5fa@example.com,Analyst,2024-04-05,False
003_aintb98oo88qiu,001_v5j384qqw2xo5s,o88qiu@example.com,Director,2023-12-19,False
003_gflzsc7bjcw0o7,001_u2ix0q1xyicq7i,jcw0o7@example.com,VP Ops,2023-05-06,False
003_9jrthaardllp4v,001_v2ty5xg9rs3vis,dllp4v@example.com,VP Ops,2025-10-21,False
003_v18kztpwcfo86f,001_vn9scj4rf2rl9f,cfo86f@example.com,Head of Data,2023-09-18,False
003_u4ht2sgf4navdy,001_515utoyizzl4kw,4navdy@example.com,Director,2025-04-04,False
003_c9w7iu6mr8djmf,001_hfw8texddr780z,r8djmf@example.com,Finance Manager,2024-03-30,False
003_cm661plz603skh,001_lzphpk4pigohip,603skh@example.com,Finance Manager,2023-04-05,False
003_0b93qb9wq5g6pe,001_9bofh4lpbmrcco,q5g6pe@example.com,Analyst,2024-02-19,False
003_0k75cu4wh4fb83,001_z3ukkf7z89kadm,h4fb83@example.com,Engineer,2023-06-02,False
003_0kwnvfpc5lr2xe,001_hl746fp4fsx6lk,5lr2xe@example.com,VP Ops,2025-10-13,False
003_zye6uz7rar8epk,001_515utoyizzl4kw,ar8epk@example.com,VP Ops,2024-05-14,False
003_qjpcojvwfdd6sn,001_3kw4qolv1s9cmb,fdd6sn@example.com,VP Ops,2024-02-26,False
003_ykzutvrtay4bw2,001_m7q8p4446evehl,ay4bw2@example.com,Product Lead,2024-05-26,False
003_70t3zo6cbuikkg,001_q2td8pztgzf978,buikkg@example.com,CTO,2025-11-07,False
003_h3lezyl4kh0c89,001_fd23v2prk3w799,kh0c89@example.com,Analyst,2025-07-17,False
003_vmqygfxy071v0l,001_nfps9b5yqaworq,071v0l@example.com,VP Ops,2023-02-17,False
003_xo0b13fz17w8ys,001_do674jhjh56nzy,17w8ys@example.com,CTO,2023-11-21,False
003_tlkar3wu5wuo1t,001_hp9dbi7n6kgxn2,5wuo1t@example.com,Head of Data,2023-01-20,False
003_6nita4ehluiw3t,001_lviyfhlaaddy6k,luiw3t@example.com,Head of Data,2025-01-14,False
003_2332rtdxzru9t8,001_3uikxdj8iqstza,zru9t8@example.com,Analyst,2025-05-20,False
003_hys3t0fbnat7ug,001_1001bprhtq98py,nat7ug@example.com,CTO,2024-05-26,False
003_5asnf90yczipfs,001_1wpkqoabyo3ah5,czipfs@example.com,VP Ops,2025-11-04,False
003_prc4tvyrbiwk11,001_kmgnvda1mkx9a5,biwk11@example.com,Finance Manager,2025-09-25,False
003_0o2cwr3oq93519,001_08rs1xj4aebokk,q93519@example.com,Product Lead,2025-03-31,False
003_vcg70w7lu5ym0i,001_15udr28fkqh646,u5ym0i@example.com,VP Ops,2025-11-27,False
003_ukobw8aov7s1e2,001_afer1ql1z5kcdi,v7s1e2@example.com,Analyst,2025-03-28,False
003_759j7pl2eni5gv,001_y24swbi9wwmo3o,eni5gv@example.com,Engineer,2024-12-11,False
003_6uk5784mb30kfu,001_l1isqdsft27hdu,b30kfu@example.com,VP Ops,2023-01-27,False
003_lr51v3uq79kfxa,001_6yo2nbo5bvlzd3,79kfxa@example.com,Head of Data,2024-12-08,False
003_swkdrwn07vtbli,001_g9czkyip22kzk4,7vtbli@example.com,Product Lead,2024-10-12,False
003_mqezo43caycc76,001_hp9dbi7n6kgxn2,aycc76@example.com,Head of Data,2024-11-07,False
003_d8nbquwvsqtprs,001_l3pdysy7bmgl3q,sqtprs@example.com,CTO,2024-10-16,False
003_tu5a0el4icywgo,001_dp3atrgi9wnolv,icywgo@example.com,Product Lead,2025-03-01,False
003_gvoj6u5iduhm1h,001_8u39iz503b7qws,duhm1h@example.com,VP Ops,2025-08-19,False
003_y6h02r0ayu36v7,001_2eh4s2z0g1de0q,yu36v7@example.com,Analyst,2025-12-18,False
003_16si3hvalj3ssg,001_3kw4qolv1s9cmb,lj3ssg@example.com,Head of Data,2023-07-28,False
003_jx7hzole7qfeez,001_71l61rww6d5rtj,7qfeez@example.com,Finance Manager,2023-12-30,False
003_7lxxu0vlqetdtk,001_x7j4v03sddvk17,qetdtk@example.com,VP Ops,2025-09-05,False
003_0yqfk6wpzkjmgy,001_khyddttv788lr1,zkjmgy@example.com,Engineer,2024-04-26,False
003_hsh7oe4p8r8sj4,001_u3lcibgmjnbsk1,8r8sj4@example.com,CTO,2023-02-16,False
003_jtgl9niz4hfqs8,001_92plxyv9mhdj7i,4hfqs8@example.com,Engineer,2025-07-10,False
003_3jds10fnpcqn4q,001_zotujb1jz4bmef,pcqn4q@example.com,CTO,2025-02-19,False
003_544vngydvxhteg,001_k5oclhhjblxic6,vxhteg@example.com,VP Ops,2025-12-27,False
003_lysyii7dyaotly,001_r6h0wvcqzmvv64,yaotly@example.com,Director,2023-08-18,False
003_i8ltg0ubslufgu,001_36luyx229e9nlm,slufgu@example.com,Product Lead,2024-06-15,False
003_8dsrisjwx85x3x,001_61k725v826m7wu,x85x3x@example.com,VP Ops,2024-08-06,False
003_hpfvwu9phqic04,001_lik5qfi3jqomhl,hqic04@example.com,Director,2023-12-07,False
003_41dppvgf5a31bm,001_jf60fuk8z44ri6,5a31bm@example.com,Product Lead,2024-04-08,False
003_itp1je1wfgf8oy,001_mvu94200rf864l,fgf8oy@example.com,Engineer,2023-09-15,False
003_stqellhb1ll4tx,001_xlo73aq07s3no8,1ll4tx@example.com,CTO,2023-12-19,False
003_yslz7mlzskptw8,001_724sjatk992yxe,skptw8@example.com,Head of Data,2024-06-21,False
003_m3288k8tblts95,001_3tz1kvms5vz7dx,blts95@example.com,Product Lead,2025-02-21,False
003_8r0tltdayncxnt,001_lyiu97p2z5o5pu,yncxnt@example.com,CTO,2023-08-19,False
003_f51ukf1lehdjfn,001_46baw26t9einq3,ehdjfn@example.com,Analyst,2025-04-16,False
003_7t2x3u312ucpy6,001_eus2pey0cqjkjh,2ucpy6@example.com,Director,2024-12-04,False
003_2ljux90dnewtmz,001_ovs61okn2n1n3a,newtmz@example.com,Head of Data,2023-01-25,False
003_0lq1c8aocfz4fw,001_kpmqi2mmvvepwb,cfz4fw@example.com,Finance Manager,2023-09-09,False
003_3zd6wtdrma99pv,001_eowpwb0dmcnof7,ma99pv@example.com,Product Lead,2023-01-28,False
003_4rqkvb0z6bw7ql,001_9fvrqx7519g1po,6bw7ql@example.com,VP Ops,2023-09-09,False
003_0yrhyi4vc0hduq,001_mphm9omua8lgpx,c0hduq@example.com,Engineer,2024-10-08,False
003_76qbjn0ltjabkv,001_xtewvvrm8eo4y6,tjabkv@example.com,Product Lead,2024-09-09,False
003_xyormd6w0c6rdj,001_l1rmztb4z563te,0c6rdj@example.com,Finance Manager,2024-03-07,False
003_n0tnuwkcakvh9j,001_afer1ql1z5kcdi,akvh9j@example.com,Finance Manager,2024-01-04,False
003_2dfcoh4l4q64eu,001_m317vkyvmw42tp,4q64eu@example.com,VP Ops,2023-08-23,False
003_qmhekoh1yra82b,001_rrhpwsqx2n0xba,yra82b@example.com,Finance Manager,2023-10-09,False
003_fx32aosfcw13b0,001_0lv87824c7npkj,cw13b0@example.com,Finance Manager,2024-05-21,False
003_6wde0g5nlllp6n,001_m7q8p4446evehl,lllp6n@example.com,VP Ops,2025-05-10,False
003_dwyz653vyefpke,001_g1i3qbj7wujl72,yefpke@example.com,Finance Manager,2023-01-15,False
003_bcqfyxau5f5bft,001_x7j4v03sddvk17,5f5bft@example.com,VP Ops,2025-02-25,False
003_ajxe33imcu0run,001_vk8j8y3mimtlzh,cu0run@example.com,Product Lead,2024-09-24,False
003_mu2ebe6hu4rstq,001_eaik4tnbe7ei8f,u4rstq@example.com,Director,2023-08-18,False
003_oib5y7nuxbsoxi,001_lwsyd2tz9xfudc,xbsoxi@example.com,Director,2025-03-03,False
003_gt7yjgfyfikdeb,001_x7j4v03sddvk17,fikdeb@example.com,Product Lead,2024-02-28,False
003_53r6jygg4dnmnu,001_xlo73aq07s3no8,4dnmnu@example.com,Product Lead,2024-02-23,False
003_z6py0e7td2pebr,001_ip2qncwvmrwhe2,d2pebr@example.com,Finance Manager,2023-11-09,False
003_bcz9suqsdhvf4r,001_l4ltfmn32dqsu7,dhvf4r@example.com,Product Lead,2024-04-25,False
003_02fclnlywy7cb9,001_8cju1bfpfwasss,wy7cb9@example.com,Finance Manager,2023-02-22,False
003_z82m2h38rpkc5l,001_69xcv788b6wmy7,rpkc5l@example.com,VP Ops,2023-11-06,False
003_i5eue97asaabut,001_o8ylhb3k8q1hih,saabut@example.com,Finance Manager,2025-12-18,False
003_5rph6ppm16ussb,001_cp0it78y3g1cdb,16ussb@example.com,Engineer,2023-04-24,False
003_0v4jjrfutjeubk,001_h9nzvmq74f1e7f,tjeubk@example.com,VP Ops,2023-06-17,False
003_rgfwpazhwhc2s7,001_b8dod2dseojnmn,whc2s7@example.com,Analyst,2025-07-08,False
003_8lpf3o7ovn3fj9,001_do674jhjh56nzy,vn3fj9@example.com,Product Lead,2025-09-23,False
003_vaa4wls62zndex,001_3tz1kvms5vz7dx,2zndex@example.com,Product Lead,2025-10-20,False
003_n968nsvp3x1h5w,001_mijbi55uzivkxd,3x1h5w@example.com,Analyst,2025-06-18,False
003_0f0fqwxo43zujf,001_wspghpvagwso1f,43zujf@example.com,Analyst,2023-09-02,False
003_g94c28llk3gx9r,001_515utoyizzl4kw,k3gx9r@example.com,Product Lead,2025-11-14,False
003_l7hjl5hy8g7t8m,001_70uucop8tllx2m,8g7t8m@example.com,Head of Data,2024-05-01,False
003_y0pxoy5jxgdt14,001_qrk7b5crgbb7uq,xgdt14@example.com,Engineer,2023-06-29,False
003_dudgsneee0ymu2,001_4dvjcfa5crqe5e,e0ymu2@example.com,VP Ops,2025-07-28,False
003_fyk5kxe9hwtkak,001_3dntkakswejkyz,hwtkak@example.com,VP Ops,2025-07-02,False
003_rkki9aysqt376x,001_r8bd583iac9c7b,qt376x@example.com,Director,2025-05-11,False
003_kald8qpduk1sgt,001_biu5pulh75jpgg,uk1sgt@example.com,Finance Manager,2025-12-04,False
003_f9r1k9f5axnpan,001_n2ho3zgmymcpmn,axnpan@example.com,Director,2025-12-19,False
003_p61gihosj6hhrh,001_dv5nilkua3i6dn,j6hhrh@example.com,Director,2025-04-27,False
003_1lxnu3w37xlcjw,001_1c3ruakzgnmx36,7xlcjw@example.com,Product Lead,2023-08-12,False
003_a67437ku3be2ab,001_wltq0ezo8y3tsw,3be2ab@example.com,Director,2024-03-17,False
003_ercckwjd9qh31g,001_1001bprhtq98py,9qh31g@example.com,Director,2025-03-10,False
003_2otbetxt9gw0x3,001_6jyb8dn0b0spnb,9gw0x3@example.com,Analyst,2025-05-27,False
003_r81pkkbh9dohb7,001_gw1g71zweq78ye,9dohb7@example.com,VP Ops,2023-02-09,False
003_t56jlzwwh5klpw,001_9bofh4lpbmrcco,h5klpw@example.com,VP Ops,2025-04-17,False
003_gug6gulprmlkcl,001_vdq5yxg7fsye4i,rmlkcl@example.com,Product Lead,2025-09-13,False
003_iwxinkoevzm7vq,001_f802refocxo162,vzm7vq@example.com,CTO,2024-05-16,False
003_jtqqn1p5l1fs1k,001_ef2g3a4x8namfm,l1fs1k@example.com,Analyst,2025-08-25,False
003_wj0upepzqwjbbq,001_4aqrdas0htp3sr,qwjbbq@example.com,CTO,2025-12-08,False
003_ag6lw8ovkvtx9k,001_mvu94200rf864l,kvtx9k@example.com,Director,2024-07-17,False
003_1dv6hx2ridaaiu,001_wltq0ezo8y3tsw,idaaiu@example.com,Director,2023-03-06,False
003_sx6rv9g9kkl55n,001_ef2g3a4x8namfm,kkl55n@example.com,VP Ops,2024-10-02,False
003_yz5dvexib6x9i1,001_lzphpk4pigohip,b6x9i1@example.com,Finance Manager,2024-07-29,False
003_vajuyru0tk64vq,001_9fvrqx7519g1po,tk64vq@example.com,Engineer,2023-10-24,False
003_el8c7mz4ltpfld,001_2fpkuwullcyzxz,ltpfld@example.com,Director,2024-11-23,False
003_u2wm608i5dk2ue,001_cwlzmwp0uxecca,5dk2ue@example.com,Analyst,2025-08-23,False
003_xfz10yan5wni21,001_efh6o05vany2su,5wni21@example.com,Product Lead,2025-06-26,False
003_lh5ko0zu46tz2h,001_qrk7b5crgbb7uq,46tz2h@example.com,Analyst,2023-01-04,False
003_4eb7odto8g40i7,001_0qaiazvwokvh50,8g40i7@example.com,Analyst,2024-03-17,False
003_8dk0fmmcpes1qc,001_4dvjcfa5crqe5e,pes1qc@example.com,CTO,2024-02-02,False
003_dudv2vogcx87o7,001_zat57f7wq5f4uh,cx87o7@example.com,Engineer,2024-12-13,False
003_97iatcj8tetd9j,001_fgmec4rk2p34fp,tetd9j@example.com,CTO,2024-01-29,False
003_kaks0bc2gxuso4,001_iceq6qekiurls8,gxuso4@example.com,CTO,2024-07-30,False
003_o4n8cr89q592co,001_lyiu97p2z5o5pu,q592co@example.com,Head of Data,2025-09-20,False
003_yuugteyebjq3vq,001_bf67b7efvppv6s,bjq3vq@example.com,Product Lead,2025-03-29,False
003_jzh4m9zro8nq8i,001_9fvrqx7519g1po,o8nq8i@example.com,Director,2023-10-21,False
003_vcdnsdokzkq6co,001_b8ck45lbrlb7gz,zkq6co@example.com,CTO,2023-07-28,False
003_0k7ins1lcfd0zv,001_4mj7nsz6j3kz9m,cfd0zv@example.com,Finance Manager,2023-11-21,False
003_1oqa2eh05rx4vu,001_7kcsqmntdtnrzq,5rx4vu@example.com,Director,2025-09-29,False
003_4q7ikf8xkxuojq,001_r8bd583iac9c7b,kxuojq@example.com,Engineer,2024-09-25,False
003_wtr036q9jzw0ox,001_0a1gwgn0vdsmt0,jzw0ox@example.com,CTO,2023-08-15,False
003_c6dgyfzub2cg4u,001_u3wgbgn5ft3fuq,b2cg4u@example.com,CTO,2024-01-18,False
003_0rdvklsiwhviln,001_vf5m3tggce9xqi,whviln@example.com,VP Ops,2023-03-18,False
003_xb3cb7nip71h6v,001_kr9ed7ixgpnd24,p71h6v@example.com,Finance Manager,2023-09-22,False
003_s3m3el8rd0kf1a,001_gw1g71zweq78ye,d0kf1a@example.com,Director,2024-07-05,False
003_afq5ish34j3nsf,001_khyddttv788lr1,4j3nsf@example.com,VP Ops,2025-08-28,False
003_6igdhj1d5y9181,001_h9nzvmq74f1e7f,5y9181@example.com,Engineer,2025-07-13,False
003_foi3jwubvaaywq,001_m7q8p4446evehl,vaaywq@example.com,CTO,2023-05-14,False
003_ga8h07ltjd802b,001_hfw8texddr780z,jd802b@example.com,Engineer,2024-01-23,False
003_zv9va1d06rzbwb,001_dtpjsnek7y6z8e,6rzbwb@example.com,Head of Data,2023-10-24,False
003_c34w1xh6akphua,001_i8mgk0ixf6cgkv,akphua@example.com,Finance Manager,2023-10-04,False
003_cyzpfzdcr4vwyb,001_g5hrz4a0ch5zv9,r4vwyb@example.com,Director,2024-06-27,False
003_op2w156db8bfdy,001_jeb7517y5eatjq,b8bfdy@example.com,Director,2025-11-23,False
003_y7e71115qvp60f,001_3uikxdj8iqstza,qvp60f@example.com,Analyst,2024-05-14,False
003_6ciolt2hy17klh,001_kr9ed7ixgpnd24,y17klh@example.com,CTO,2024-03-14,False
003_fg911ewx4az7vl,001_e6elbmac4oks43,4az7vl@example.com,Product Lead,2024-09-30,False
003_kzqlweq73tbjws,001_qrk7b5crgbb7uq,3tbjws@example.com,CTO,2025-02-11,False
003_d2m6gbda5nlfnr,001_515utoyizzl4kw,5nlfnr@example.com,Finance Manager,2025-12-25,False
003_xfhkah6dyw0rlb,001_ge2laqu2nb2qiw,yw0rlb@example.com,CTO,2025-06-17,False
003_dqvxz3ggezhx7n,001_k5oclhhjblxic6,ezhx7n@example.com,Head of Data,2025-03-11,False
003_5jst967lugohyy,001_p17acw6eaq80nz,ugohyy@example.com,Engineer,2024-12-12,False
003_11vms4w8wzttud,001_61k725v826m7wu,wzttud@example.com,Product Lead,2025-03-20,False
003_z2xyyyblmanzli,001_pd0oidd9ynoi9r,manzli@example.com,VP Ops,2024-07-10,False
003_8gr4bybmd0z1ym,001_77zwwjmv0zb92c,d0z1ym@example.com,Engineer,2024-12-03,False
003_x8iru0gxqgfmeq,001_f9c6j1qzfg60mp,qgfmeq@example.com,Product Lead,2025-09-13,False
003_v40xkp26yc129x,001_fef1vlhwepfsos,yc129x@example.com,Analyst,2024-08-10,False
003_m87f6pk5tsa5k3,001_0a1gwgn0vdsmt0,tsa5k3@example.com,Analyst,2024-07-16,False
003_h11ahndc4upocv,001_1c3ruakzgnmx36,4upocv@example.com,CTO,2025-07-07,False
003_6zdxv8yk4l3l4u,001_uvo804wu9djdq1,4l3l4u@example.com,Finance Manager,2025-02-04,False
003_o8k32obcgigy6y,001_fd23v2prk3w799,gigy6y@example.com,Engineer,2023-10-29,False
003_9i29evksocma5s,001_b8ck45lbrlb7gz,ocma5s@example.com,Director,2023-08-07,False
003_8cun5fjszx22hy,001_thk5iw7ynnw58o,zx22hy@example.com,Analyst,2023-03-19,False
003_8ayro2qc86cnjg,001_v5j384qqw2xo5s,86cnjg@example.com,Finance Manager,2024-05-29,False
003_swv9x3okcfre1w,001_f266a7qyzq01o6,cfre1w@example.com,Director,2025-02-10,False
003_25ly9qrhg7uv38,001_x7j4v03sddvk17,g7uv38@example.com,Product Lead,2024-12-26,False
003_qku9nrwxhw96kb,001_1jf3gntem53efp,hw96kb@example.com,Engineer,2023-03-09,False
003_95ga4etxj45bb6,001_61k725v826m7wu,j45bb6@example.com,Finance Manager,2024-03-08,False
003_dnigxcfrtg4ubo,001_8fpir6obsnos5a,tg4ubo@example.com,Engineer,2024-12-07,False
003_8qoj4pq0428ij7,001_1wpkqoabyo3ah5,428ij7@example.com,Director,2025-08-19,False
003_m8dadr1z7qht0f,001_v0xuu3rumsfi0v,7qht0f@example.com,Engineer,2024-07-07,False
003_zbmdkw5nchu8sh,001_26wfgoxnb3hp2l,chu8sh@example.com,Director,2023-03-03,False
003_pgazfc1yph7qeh,001_v2ty5xg9rs3vis,ph7qeh@example.com,VP Ops,2025-11-01,False
003_chq4sog26tt331,001_expy3en7t0n9qj,6tt331@example.com,Analyst,2025-03-06,False
003_fi4z5coc2wa0si,001_mphm9omua8lgpx,2wa0si@example.com,Product Lead,2025-01-27,False
003_xgoaaxbyd7n2jx,001_9dbcf09hreho3f,d7n2jx@example.com,Head of Data,2025-08-27,False
003_vir4v45ezqyzbb,001_46baw26t9einq3,zqyzbb@example.com,Engineer,2023-08-30,False
003_m7n3cs1or5jpr8,001_r8bd583iac9c7b,r5jpr8@example.com,Analyst,2023-12-24,False
003_lzt5uqrkx0fiio,001_trxxpdcxfgmeau,x0fiio@example.com,Product Lead,2024-03-30,False
003_8lnrsc85zyee94,001_lc4m438xx4tp8o,zyee94@example.com,Engineer,2023-05-27,False
003_pob3iamzx4yx5n,001_dt9nxi2itd8k4l,x4yx5n@example.com,VP Ops,2025-07-10,False
003_h28kcc8sdah82e,001_jeb7517y5eatjq,dah82e@example.com,Analyst,2024-06-18,False
003_sr7aex2svyi1wl,001_mphm9omua8lgpx,vyi1wl@example.com,CTO,2025-10-23,False
003_92svhs9fo9q08y,001_c8hrkzx84n9nvt,o9q08y@example.com,Product Lead,2025-07-12,False
003_t0mpkuszafc202,001_n2ho3zgmymcpmn,afc202@example.com,CTO,2023-08-18,False
003_4s225b7071jbbj,001_3tz1kvms5vz7dx,71jbbj@example.com,Director,2025-06-15,False
003_uu6sxcovzb5ygn,001_owc3a0rkvi11yh,zb5ygn@example.com,VP Ops,2025-09-02,False
003_5exa6ldt63ulr3,001_wltq0ezo8y3tsw,63ulr3@example.com,Head of Data,2025-10-11,False
003_7ckz9ncwualswp,001_uuxl4gdjooiohi,ualswp@example.com,Director,2025-11-13,False
003_blx9zfo3iliztb,001_pte9tl8ru9oor8,iliztb@example.com,Product Lead,2023-01-28,False
003_dc7qzqkm7iqnkr,001_sf701tpppe4mga,7iqnkr@example.com,Finance Manager,2023-10-07,False
003_1gk35cbjd6anze,001_jf60fuk8z44ri6,d6anze@example.com,Head of Data,2024-11-26,False
003_l66cme8ib3apnw,001_yu9dxtebya8jxq,b3apnw@example.com,Director,2023-12-09,False
003_kp8cdvgn1grptx,001_lzphpk4pigohip,1grptx@example.com,CTO,2025-05-10,False
003_9twby56g23fn8n,001_iay28fpopqqggw,23fn8n@example.com,Director,2023-02-09,False
003_pxac0y2lx2ths0,001_3j6g8m5lhcac1c,x2ths0@example.com,Product Lead,2023-03-30,False
003_bc8vhbb09nwshl,001_515utoyizzl4kw,9nwshl@example.com,Head of Data,2025-09-08,False
003_frhysklwwvrncr,001_xmqo2r87fi5m60,wvrncr@example.com,Engineer,2023-11-30,False
003_txxs7jjwrvagis,001_msj4w2aqit8tyn,rvagis@example.com,Finance Manager,2025-04-28,False
003_svfumyji4ou86o,001_u2ix0q1xyicq7i,4ou86o@example.com,VP Ops,2025-12-10,False
003_wguj8rvk1z18k5,001_xlo73aq07s3no8,1z18k5@example.com,Analyst,2025-05-11,False
003_c0ikkhksy7b9ae,001_2awy4zpb7oj949,y7b9ae@example.com,Head of Data,2023-06-17,False
003_ui4yr2ddn9ltb8,001_lyiu97p2z5o5pu,n9ltb8@example.com,Product Lead,2024-09-16,False
003_31vf2tggs39pmx,001_h9nzvmq74f1e7f,s39pmx@example.com,Finance Manager,2023-04-22,False
003_1f2fdk522vv1vl,001_hg282igcgl5oo3,2vv1vl@example.com,Engineer,2025-08-14,False
003_g72163ejrrfjft,001_mg117w7tf0lbxy,rrfjft@example.com,Analyst,2025-11-22,False
003_h04fa4n0k96kcr,001_25v82tdvqw84tz,k96kcr@example.com,Director,2023-01-20,True
003_hbl9bjd7p0cqdk,001_l3pdysy7bmgl3q,p0cqdk@example.com,Head of Data,2025-07-14,False
003_tkozb4yscwp9z8,001_qng6wpe7ldt1ww,cwp9z8@example.com,Director,2023-03-05,False
003_bsv2hunlrr7aks,001_hg282igcgl5oo3,rr7aks@example.com,Finance Manager,2023-02-03,False
003_7m4za9z9i3ggvo,001_n2ho3zgmymcpmn,i3ggvo@example.com,Director,2025-08-31,False
003_8bgylpi9vdh3b6,001_hfw8texddr780z,vdh3b6@example.com,Product Lead,2025-05-16,False
003_4rayo03yxocqsr,001_p17acw6eaq80nz,xocqsr@example.com,Analyst,2024-05-27,False
003_vj0twupmh2rtqr,001_q2td8pztgzf978,h2rtqr@example.com,Finance Manager,2025-12-23,False
003_5hriwhb5kcj5n6,001_xlo73aq07s3no8,kcj5n6@example.com,Director,2025-12-16,False
003_4ovkynaky2k01c,001_do674jhjh56nzy,y2k01c@example.com,VP Ops,2025-10-20,False
003_f9tlsfji7hapvu,001_v0xuu3rumsfi0v,7hapvu@example.com,Finance Manager,2024-01-11,False
003_fc2vxfvr1buawc,001_7q1hk3ijk3w8ld,1buawc@example.com,Engineer,2024-12-06,False
003_9rhjn2x2eioaup,001_v0xuu3rumsfi0v,eioaup@example.com,CTO,2023-12-27,False
003_kvj3qo25wu5k9l,001_3kw4qolv1s9cmb,wu5k9l@example.com,Analyst,2024-01-26,False
003_bfstci1dv5jsut,001_mksf3o7sxw48pp,v5jsut@example.com,CTO,2023-07-05,False
003_fpusrjrm86l3tc,001_9nzwzz2pcu3h2a,86l3tc@example.com,Head of Data,2023-02-03,False
003_aruo36u386ckoi,001_trxxpdcxfgmeau,86ckoi@example.com,Finance Manager,2024-03-13,False
